"행정구역별(1)","특성별(1)",특성별(2),2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
"행정구역별(1)","특성별(1)",특성별(2),계 (%),인구 1인당 평균독서권수 (권),독서함 (%),독서인구 1인당 평균독서권수 (권),- 잡지류 (%),· 평균 독서 권수 (권),- 교양 서적 (%),· 평균 독서 권수 (권),- 직업과 관련한 서적류 (%),· 평균 독서 권수 (권),- 생활취미 정보 서적 (%),· 평균 독서 권수 (권),- 기타 (%),· 평균 독서 권수 (권)
"전국","전체",계,100.0,9.5,54.9,17.3,32.7,6.6,66.8,8.9,36.4,6.4,26.8,5.4,21.8,25.0
"전국","동·읍면부",동부,100.0,10.1,57.5,17.5,32.9,6.6,67.1,8.9,37.0,6.4,26.8,5.5,22.0,25.2
"전국","동·읍면부",읍면부,100.0,6.9,42.7,16.1,31.6,6.2,65.1,8.8,32.4,6.3,26.7,5.1,20.5,24.2
"전국","성별",남자,100.0,10.5,53.3,19.8,30.2,7.5,61.0,9.4,45.1,6.7,24.3,5.4,27.2,27.5
"전국","성별",여자,100.0,8.5,56.5,15.1,35.1,5.8,72.1,8.5,28.4,6.1,29.1,5.4,16.9,21.4
"전국","연령",13∼19세,100.0,15.7,73.8,21.3,23.2,6.0,76.3,10.7,19.7,5.5,16.7,6.9,45.5,21.0
"전국","연령",15∼19세,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전국","연령",20∼29세,100.0,14.5,70.4,20.6,32.9,5.9,67.1,7.7,46.7,6.0,24.7,4.7,32.6,29.1
"전국","연령",30∼39세,100.0,12.4,67.9,18.3,32.7,6.1,60.0,8.5,44.4,6.3,39.1,5.9,26.0,23.6
"전국","연령",40∼49세,100.0,11.7,63.3,18.4,35.2,7.2,65.8,9.8,41.9,7.0,27.9,5.6,16.0,30.8
"전국","연령",50∼59세,100.0,6.0,47.8,12.5,36.7,6.9,66.4,8.0,34.2,6.4,24.9,4.8,7.8,16.5
"전국","연령",60세 이상,100.0,3.0,27.4,10.9,32.3,7.1,71.4,8.8,14.9,7.6,18.6,4.8,2.9,10.7
"전국","연령",65세 이상,100.0,2.3,22.9,10.1,28.0,7.3,75.5,8.4,10.6,6.7,15.9,4.9,2.8,9.9
"전국","교육정도",초졸이하,100.0,4.9,23.0,21.5,22.6,7.4,72.5,13.1,10.1,4.9,15.2,9.2,35.5,23.7
"전국","교육정도",중 졸,100.0,5.9,41.8,14.0,25.7,5.6,71.0,7.9,16.6,4.7,16.1,4.7,29.6,18.4
"전국","교육정도",고 졸,100.0,8.0,50.5,15.8,34.0,5.8,64.6,7.5,29.8,5.1,24.4,5.1,21.2,28.9
"전국","교육정도",대졸이상,100.0,13.9,75.3,18.5,34.4,7.1,66.8,9.4,47.3,7.1,31.5,5.5,19.3,24.5
"전국","혼인상태",미? 혼,100.0,14.5,69.8,20.7,29.6,6.1,70.6,9.1,39.0,6.2,21.0,5.2,36.1,24.9
"전국","혼인상태",배우자 있음,100.0,8.3,53.0,15.7,34.9,6.8,63.9,8.7,36.1,6.7,31.4,5.6,13.9,25.5
"전국","혼인상태",사? 별,100.0,1.7,18.5,9.2,29.3,6.5,73.6,7.8,10.4,5.1,13.0,4.3,4.6,10.5
"전국","혼인상태",이? 혼,100.0,5.1,39.5,13.0,34.0,6.1,67.8,9.0,31.1,5.1,23.9,5.0,8.7,23.5
"전국","경제활동상태",취? 업,100.0,9.9,56.7,17.5,33.9,6.8,63.1,8.3,46.3,6.4,26.9,5.0,20.2,28.1
"전국","경제활동상태",실업 및 비경제활동,100.0,9.0,52.4,17.2,30.9,6.2,72.5,9.7,21.2,6.6,26.6,6.2,24.4,21.1
"전국","산업",농림어업,100.0,2.1,20.6,10.1,38.5,7.9,55.5,4.9,23.0,4.6,19.4,4.0,11.5,21.7
"전국","산업",광업·제조업,100.0,8.8,50.6,17.5,30.5,5.7,57.3,7.9,42.4,6.4,28.3,5.5,24.4,28.5
"전국","산업",사회간접자본?기타서비스업,100.0,10.8,61.0,17.7,34.5,6.9,64.5,8.4,47.7,6.4,26.8,4.9,19.6,28.1
"전국","직업",전문관리,100.0,16.6,80.3,20.7,32.9,8.1,66.5,9.6,58.8,8.2,28.6,4.9,19.8,27.1
"전국","직업",사? 무,100.0,12.0,74.0,16.3,34.0,5.9,67.0,7.7,50.0,5.0,29.3,4.8,19.6,26.2
"전국","직업",서비스판매,100.0,8.3,54.5,15.2,35.9,6.4,61.3,6.9,36.6,5.0,24.0,4.8,19.4,29.4
"전국","직업",농어업,100.0,2.2,21.1,10.3,37.9,8.3,53.8,4.9,25.2,4.5,19.9,4.0,10.5,24.4
"전국","직업",기능노무,100.0,5.8,35.6,16.3,33.0,5.7,55.2,8.2,31.4,4.5,24.7,5.4,23.3,30.7
"전국","종사상지위",임금근로자,100.0,10.9,60.5,18.0,32.9,6.7,63.9,8.4,48.3,6.3,27.0,5.0,21.9,27.8
"전국","종사상지위",고용주,100.0,8.6,58.2,14.7,38.3,7.9,59.6,6.9,45.5,6.9,25.3,4.9,11.8,27.2
"전국","종사상지위",자영자,100.0,7.2,43.1,16.8,36.4,7.0,59.0,8.6,39.9,6.8,27.3,4.3,15.4,33.9
"전국","주관적 만족감",만족,100.0,13.5,70.1,19.2,33.6,7.2,71.0,10.1,40.2,7.0,29.2,6.1,21.9,23.2
"전국","주관적 만족감",보통,100.0,7.9,50.7,15.6,32.2,6.0,64.0,8.0,34.3,5.6,25.1,4.8,21.4,25.1
"전국","주관적 만족감",불만족,100.0,7.8,44.0,17.6,32.4,6.5,64.8,8.1,33.8,6.9,25.9,5.3,22.9,28.6
"전국","가구소득",50만원 미만,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전국","가구소득",50~100만원 미만,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전국","가구소득",100만원 미만,100.0,3.7,26.9,13.9,26.5,5.8,72.9,8.3,22.1,8.3,16.7,4.4,19.0,19.4
"전국","가구소득",100∼200만원 미만,100.0,6.8,41.6,16.4,31.2,5.8,67.1,7.8,27.2,5.7,21.6,5.3,22.4,29.5
"전국","가구소득",200∼300만원 미만,100.0,8.5,51.2,16.6,33.7,6.3,64.3,8.3,32.6,5.8,27.6,5.3,22.8,25.2
"전국","가구소득",300∼400만원 미만,100.0,10.4,60.3,17.2,30.6,6.5,63.8,8.9,36.1,6.2,28.2,5.5,22.8,25.3
"전국","가구소득",400~500만원 미만,100.0,10.2,63.5,16.1,32.0,5.9,63.9,9.1,38.4,5.7,27.2,5.7,22.2,21.1
"전국","가구소득",500∼600만원 미만,100.0,12.5,69.4,18.0,33.1,7.4,68.3,9.1,42.5,6.2,30.9,4.9,21.2,24.4
"전국","가구소득",600만원 이상,100.0,15.9,77.1,20.6,37.3,7.4,71.8,10.0,46.1,7.7,28.5,5.9,20.5,26.5
"전국","연령*성별",15~19세*남자,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전국","연령*성별",15~19세*여자,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전국","연령*성별",13~19세*남자,100.0,16.8,69.2,24.2,19.6,7.4,70.2,11.3,19.0,6.0,16.7,8.6,53.4,23.0
"전국","연령*성별",13~19세*여자,100.0,14.6,78.7,18.6,26.5,5.1,82.0,10.2,20.3,5.1,16.6,5.3,38.0,18.4
"전국","연령*성별",20∼29세*남자,100.0,15.0,64.9,23.2,30.7,6.5,63.4,8.8,52.4,6.5,22.2,5.1,37.6,29.4
"전국","연령*성별",20∼29세*여자,100.0,13.9,76.0,18.3,34.8,5.4,70.4,6.8,41.6,5.5,26.9,4.5,28.2,28.8
"전국","연령*성별",30∼39세*남자,100.0,12.8,61.5,20.8,29.0,6.7,52.6,7.9,55.5,6.4,29.1,5.1,34.8,28.0
"전국","연령*성별",30∼39세*여자,100.0,12.0,74.7,16.1,35.8,5.6,66.5,8.9,34.7,6.2,47.9,6.3,18.2,16.4
"전국","연령*성별",40∼49세*남자,100.0,12.3,58.0,21.1,32.9,8.5,57.5,9.0,55.3,7.3,26.0,5.0,22.0,35.3
"전국","연령*성별",40∼49세*여자,100.0,11.0,68.7,16.1,37.2,6.2,72.8,10.4,30.4,6.5,29.7,6.0,10.9,22.9
"전국","연령*성별",50∼59세*남자,100.0,7.0,46.9,14.8,32.3,7.9,62.6,9.3,47.1,6.3,25.4,5.1,10.8,20.0
"전국","연령*성별",50∼59세*여자,100.0,5.0,48.6,10.3,40.9,6.1,70.2,6.9,21.7,6.5,24.4,4.4,4.9,9.0
"전국","연령*성별",60세 이상*남자,100.0,4.2,32.2,13.1,34.0,7.5,65.8,10.7,22.9,7.3,22.4,5.6,4.8,11.2
"전국","연령*성별",60세 이상*여자,100.0,2.0,23.6,8.5,30.5,6.7,77.4,7.0,6.2,8.8,14.4,3.5,0.9,7.7
"전국","연령*성별",65세 이상*남자,100.0,3.6,28.4,12.6,29.9,7.7,70.6,10.7,17.5,6.7,19.5,5.7,4.2,10.6
"전국","연령*성별",65세 이상*여자,100.0,1.4,18.8,7.4,26.0,6.8,80.9,6.2,2.8,6.2,11.9,3.5,1.2,7.3
