"행정구역별(1)","특성별(1)",특성별(2),2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009
"행정구역별(1)","특성별(1)",특성별(2),계 (%),인구 1인당 평균독서권수 (권),독서함 (%),독서인구 1인당 평균독서권수 (권),- 잡지류 (%),· 평균 독서 권수 (권),- 교양 서적 (%),· 평균 독서 권수 (권),- 직업과 관련한 서적류 (%),· 평균 독서 권수 (권),- 생활취미 정보 서적 (%),· 평균 독서 권수 (권),- 기타 (%),· 평균 독서 권수 (권)
"전국","전체",계,100.0,10.8,62.1,17.4,51.1,6.4,67.2,8.4,39.0,7.6,27.6,4.8,20.4,20.7
"전국","동·읍면부",동부,100.0,11.5,65.3,17.7,51.6,6.3,68.1,8.3,39.8,7.7,28.3,4.8,20.9,20.7
"전국","동·읍면부",읍면부,100.0,7.6,47.6,16.0,48.2,6.5,61.6,9.0,34.4,6.9,23.7,5.1,17.6,20.8
"전국","성별",남자,100.0,11.9,62.4,19.0,45.8,6.8,63.3,8.2,49.7,7.7,26.3,4.6,25.3,22.6
"전국","성별",여자,100.0,9.8,61.7,15.9,56.3,6.0,71.0,8.6,28.7,7.5,28.9,5.0,15.7,17.9
"전국","연령",15∼19세,100.0,17.8,78.3,22.7,38.0,6.0,75.1,9.5,19.8,8.0,17.0,5.2,49.0,22.1
"전국","연령",20∼29세,100.0,17.9,81.6,21.9,54.8,6.5,69.8,9.3,47.5,7.9,29.6,5.0,29.6,22.6
"전국","연령",30∼39세,100.0,14.5,78.9,18.4,52.1,6.3,63.5,8.4,46.4,7.6,34.7,5.3,19.7,22.1
"전국","연령",40∼49세,100.0,10.4,67.6,15.4,54.5,6.6,65.2,8.4,41.5,7.5,27.0,4.5,12.4,16.2
"전국","연령",50∼59세,100.0,5.8,48.7,11.9,53.7,6.5,64.1,7.0,33.2,7.2,24.5,3.8,6.6,10.1
"전국","연령",60세 이상,100.0,2.2,23.9,9.0,40.3,5.4,73.5,6.7,17.5,6.2,18.7,3.7,3.7,4.8
"전국","연령",65세 이상,100.0,1.6,19.9,7.9,36.6,5.5,73.8,6.1,12.4,5.3,16.9,3.6,2.6,5.2
"전국","교육정도",초졸이하,100.0,2.3,17.0,13.3,34.9,5.0,63.7,8.0,11.5,5.5,11.6,4.3,20.5,26.0
"전국","교육정도",중 졸,100.0,7.7,49.7,15.5,40.9,5.3,67.1,7.7,15.2,6.2,16.4,4.9,32.4,19.7
"전국","교육정도",고 졸,100.0,9.9,65.1,15.2,53.1,5.7,62.8,7.6,31.7,6.4,26.6,4.5,20.1,21.0
"전국","교육정도",대졸이상,100.0,17.7,86.7,20.4,53.6,7.3,71.6,9.3,54.7,8.4,33.1,5.1,17.7,20.4
"전국","혼인상태",미? 혼,100.0,18.0,80.1,22.4,49.4,6.4,72.2,9.5,40.5,8.1,23.0,5.2,35.0,22.6
"전국","혼인상태",배우자 있음,100.0,9.1,60.0,15.2,52.5,6.4,64.3,7.9,39.5,7.3,31.0,4.7,13.3,18.3
"전국","혼인상태",사? 별,100.0,1.7,19.2,8.7,40.6,4.8,76.1,6.2,14.4,9.1,13.5,4.0,3.1,8.2
